booking_id,guest_name_norm,email,country,cibo_preferito,prima_visita,check_in,check_out,nights,channel,currency,room_rate,room_rate_eur,cancelled,net_revenue_eur,high_season,post_promo,date_corretta,nome_ambiguo
BK02194,ingrid popov,ingrid.popov883@outlook.com,UK,halal,2025-12-07,2025-12-07,2025-12-11,4,OTA,EUR,454.77,454.77,False,1819.08,True,False,False,False
BK02195,arjun rossi,arjun.rossi623@gmail.com,Netherlands,italiana,2025-12-08,2025-12-08,2025-12-12,4,direct,EUR,425.31,425.31,False,1701.24,True,False,False,False
BK02196,giorgia smith,giorgia.smith475@outlook.com,Italy,vegetariana,2025-12-08,2025-12-08,2025-12-12,4,OTA,EUR,386.8,386.8,False,1547.2,True,False,False,False
BK02197,al-rashid nikolai,nikolai.al-rashid925@yahoo.com,USA,kosher,2025-12-08,2025-12-08,2025-12-09,1,OTA,USD,456.41,419.9,False,419.9,True,False,False,False
BK02198,omar popov,omar.popov836@icloud.com,Netherlands,vegana,2025-05-01,2025-12-08,2025-12-13,5,direct,EUR,363.01,363.01,False,1815.05,True,False,False,False
BK02199,klaus marino,klaus.marino321@outlook.com,Japan,senza glutine,2025-12-08,2025-12-08,2025-12-10,2,direct,USD,416.59,383.26,False,766.52,True,False,False,False
BK02200,park robert,robert.park74@outlook.com,Switzerland,pesce,2025-12-08,2025-12-08,2025-12-11,3,direct,EUR,346.99,346.99,True,0.0,True,False,False,False
BK02201,sara watanabe,sara.watanabe563@yahoo.com,UAE,internazionale,2025-12-08,2025-12-08,2025-12-11,3,direct,USD,307.23,282.65,False,847.95,True,False,False,False
BK02202,olga petrov,olga.petrov830@gmail.com,Switzerland,kosher,2025-12-08,2025-12-08,2025-12-10,2,OTA,EUR,420.53,420.53,False,841.06,True,False,False,False
BK02203,ferrari luca,luca.ferrari587@outlook.com,Italy,italiana,2025-12-08,2025-12-08,2025-12-13,5,OTA,EUR,447.71,447.71,False,2238.55,True,False,False,False
BK02204,ananya lopez,ananya.lopez426@outlook.com,Italy,italiana,2025-12-08,2025-12-08,2025-12-13,5,direct,EUR,312.17,312.17,False,1560.85,True,False,False,False
BK02205,isabella schmidt,isabella.schmidt380@gmail.com,USA,senza glutine,2025-12-08,2025-12-08,2025-12-09,1,direct,EUR,442.42,442.42,False,442.42,True,False,False,False
BK02206,aiko ivanov,aiko.ivanov318@gmail.com,Germany,halal,2025-01-23,2025-12-08,2025-12-17,9,OTA,EUR,434.04,434.04,False,3906.36,True,False,False,False
BK02207,chen hans,hans.chen82@outlook.com,Switzerland,italiana,2025-06-07,2025-12-08,2025-12-12,4,OTA,EUR,436.63,436.63,False,1746.52,True,False,False,True
BK02208,ferreira william,william.ferreira682@icloud.com,Germany,vegana,2025-12-09,2025-12-09,2025-12-12,3,direct,USD,500.33,460.3,False,1380.9,True,False,False,False
BK02209,moreau patricia,patricia.moreau374@icloud.com,Netherlands,vegana,2025-12-09,2025-12-09,2025-12-15,6,OTA,EUR,400.04,400.04,False,2400.24,True,False,False,True
BK02210,astrid ibrahim,astrid.ibrahim935@outlook.com,UK,vegana,2025-12-09,2025-12-09,2025-12-11,2,OTA,EUR,502.69,502.69,False,1005.38,True,False,False,False
BK02211,astrid lopez,astrid.lopez867@gmail.com,France,vegetariana,2025-12-09,2025-12-09,2025-12-18,9,OTA,EUR,359.84,359.84,False,3238.56,True,False,False,False
BK02212,ferreira priya,priya.ferreira166@yahoo.com,Germany,halal,2025-12-09,2025-12-09,2025-12-13,4,OTA,EUR,389.54,389.54,False,1558.16,True,False,False,False
BK02213,marino omar,omar.marino870@gmail.com,Germany,pesce,2025-12-10,2025-12-10,2025-12-13,3,OTA,USD,403.21,370.95,False,1112.85,True,False,False,False
BK02214,greco patricia,patricia.greco566@yahoo.com,UAE,halal,2025-12-10,2025-12-10,2025-12-11,1,direct,USD,476.62,438.49,False,438.49,True,False,False,False
BK02215,john moreau,john.moreau477@gmail.com,Italy,halal,2025-12-10,2025-12-10,2025-12-13,3,OTA,EUR,393.17,393.17,True,0.0,True,False,False,False
BK02216,simone sokolov,simone.sokolov370@icloud.com,Germany,italiana,2025-12-10,2025-12-10,2025-12-13,3,direct,EUR,469.17,469.17,False,1407.51,True,False,False,False
BK02217,andersen david,david.andersen981@gmail.com,Germany,kosher,2025-12-10,2025-12-10,2025-12-12,2,OTA,USD,463.15,426.1,False,852.2,True,False,False,False
BK02218,fatima yamamoto,fatima.yamamoto841@gmail.com,Italy,internazionale,2025-12-10,2025-12-10,2025-12-13,3,OTA,EUR,400.49,400.49,False,1201.47,True,False,False,False
BK02219,aiko novak,aiko.novak239@gmail.com,USA,senza glutine,2025-03-11,2025-12-10,2025-12-13,3,OTA,EUR,444.17,444.17,True,0.0,True,False,False,False
BK02220,laura schmidt,laura.schmidt833@outlook.com,Switzerland,internazionale,2025-12-10,2025-12-10,2025-12-15,5,direct,EUR,425.93,425.93,False,2129.65,True,False,False,False
BK02221,erik leroy,erik.leroy578@yahoo.com,Germany,italiana,2025-12-10,2025-12-10,2025-12-14,4,OTA,EUR,464.15,464.15,False,1856.6,True,False,False,False
BK02222,andrea kaczmarek,andrea.kaczmarek199@yahoo.com,Switzerland,kosher,2025-12-11,2025-12-11,2025-12-13,2,direct,EUR,483.14,483.14,True,0.0,True,False,False,False
BK02223,ahmed suzuki,ahmed.suzuki602@gmail.com,France,vegetariana,2025-09-10,2025-12-11,2025-12-14,3,OTA,USD,405.79,373.33,False,1119.99,True,False,False,True
BK02224,james nilsson,james.nilsson286@outlook.com,Italy,halal,2025-12-11,2025-12-11,2025-12-14,3,direct,USD,437.49,402.49,False,1207.47,True,False,False,False
BK02225,meyer william,william.meyer526@gmail.com,Switzerland,italiana,2025-10-11,2025-12-11,2025-12-16,5,OTA,USD,425.05,391.05,False,1955.25,True,False,False,True
BK02226,amelia marino,amelia.marino308@yahoo.com,Switzerland,kosher,2025-07-24,2025-12-12,2025-12-13,1,OTA,USD,467.96,430.52,False,430.52,True,False,False,False
BK02227,anna kowalski,anna.kowalski549@yahoo.com,Netherlands,senza glutine,2025-06-21,2025-12-12,2025-12-15,3,direct,EUR,461.55,461.55,False,1384.65,True,False,False,False
BK02228,muller youssef,youssef.muller416@icloud.com,Germany,internazionale,2025-12-12,2025-12-12,2025-12-16,4,OTA,EUR,433.49,433.49,False,1733.96,True,False,False,False
BK02229,conti sophie,sophie.conti688@outlook.com,Switzerland,internazionale,2025-12-12,2025-12-12,2025-12-17,5,direct,EUR,413.11,413.11,False,2065.55,True,False,False,False
BK02230,david kowalski,david.kowalski52@outlook.com,Germany,vegetariana,2025-12-12,2025-12-12,2025-12-14,2,OTA,EUR,469.28,469.28,False,938.56,True,False,False,False
BK02231,chen pierre,pierre.chen597@gmail.com,USA,pesce,2025-12-12,2025-12-12,2025-12-15,3,OTA,EUR,360.99,360.99,False,1082.97,True,False,False,False
BK02232,charlotte leroy,charlotte.leroy679@yahoo.com,France,internazionale,2025-12-12,2025-12-12,2025-12-16,4,OTA,EUR,382.05,382.05,False,1528.2,True,False,False,False
BK02233,leroy valentina,valentina.leroy458@outlook.com,UAE,pesce,2025-12-13,2025-12-13,2025-12-18,5,OTA,EUR,447.54,447.54,True,0.0,True,False,False,False
BK02234,hassan marco,marco.hassan466@icloud.com,Netherlands,vegana,2025-12-13,2025-12-13,2025-12-14,1,OTA,EUR,437.13,437.13,False,437.13,True,False,False,False
BK02235,bianchi kenji,kenji.bianchi330@gmail.com,USA,italiana,2025-06-12,2025-12-13,2025-12-17,4,OTA,EUR,463.12,463.12,False,1852.48,True,False,False,True
BK02236,camille ricci,camille.ricci247@icloud.com,USA,internazionale,2025-12-13,2025-12-13,2025-12-17,4,OTA,EUR,489.56,489.56,False,1958.24,True,False,False,False
BK02237,ananya smith,ananya.smith528@gmail.com,Germany,internazionale,2025-09-25,2025-12-13,2025-12-17,4,OTA,USD,364.89,335.7,False,1342.8,True,False,False,False
BK02238,layla petrov,layla.petrov508@yahoo.com,Switzerland,internazionale,2025-11-09,2025-12-13,2025-12-16,3,direct,EUR,355.74,355.74,False,1067.22,True,False,False,False
BK02239,anna suzuki,anna.suzuki458@icloud.com,Switzerland,vegana,2025-12-13,2025-12-13,2025-12-17,4,OTA,EUR,422.98,422.98,True,0.0,True,False,False,True
BK02240,esposito robert,robert.esposito229@outlook.com,Japan,pesce,2025-12-13,2025-12-13,2025-12-16,3,direct,EUR,412.65,412.65,True,0.0,True,False,False,False
BK02241,al-farsi patricia,patricia.al-farsi535@icloud.com,Switzerland,vegana,2025-12-14,2025-12-14,2025-12-19,5,direct,EUR,322.27,322.27,False,1611.35,True,False,False,False
BK02242,garcia layla,layla.garcia520@icloud.com,Japan,halal,2024-12-06,2025-12-14,2025-12-19,5,direct,EUR,429.26,429.26,False,2146.3,True,False,False,False
BK02243,nowak valentina,valentina.nowak107@gmail.com,Spain,vegana,2025-12-14,2025-12-14,2025-12-17,3,direct,EUR,412.71,412.71,False,1238.13,True,False,False,False
BK02244,patricia yamamoto,patricia.yamamoto170@icloud.com,Germany,kosher,2025-12-14,2025-12-14,2025-12-15,1,direct,EUR,458.42,458.42,False,458.42,True,False,False,False
BK02245,giulia hassan,giulia.hassan101@outlook.com,France,italiana,2025-12-14,2025-12-14,2025-12-17,3,OTA,EUR,449.84,449.84,False,1349.52,True,False,False,False
BK02246,aiko park,aiko.park705@icloud.com,UK,italiana,2025-04-27,2025-12-14,2025-12-17,3,direct,USD,405.29,372.87,False,1118.61,True,False,False,True
BK02247,fischer silvia,silvia.fischer761@gmail.com,Italy,italiana,2025-12-14,2025-12-14,2025-12-20,6,OTA,EUR,487.91,487.91,False,2927.46,True,False,False,False
BK02248,ahmed tanaka,ahmed.tanaka228@yahoo.com,Spain,kosher,2025-12-14,2025-12-14,2025-12-18,4,OTA,EUR,516.94,516.94,False,2067.76,True,False,False,False
BK02249,novak priya,priya.novak22@outlook.com,Switzerland,halal,2025-12-14,2025-12-14,2025-12-16,2,direct,EUR,349.25,349.25,False,698.5,True,False,False,False
BK02250,elena meyer,elena.meyer4@icloud.com,Spain,vegana,2025-12-14,2025-12-14,2025-12-17,3,direct,EUR,456.45,456.45,False,1369.35,True,False,False,False
BK02251,luca romano,luca.romano411@yahoo.com,UK,senza glutine,2025-12-14,2025-12-14,2025-12-16,2,OTA,USD,429.23,394.89,False,789.78,True,False,False,False
BK02252,andrea nilsson,andrea.nilsson125@gmail.com,Netherlands,vegana,2025-12-15,2025-12-15,2025-12-18,3,OTA,EUR,415.77,415.77,True,0.0,True,False,False,False
BK02253,bernard giorgia,giorgia.bernard393@yahoo.com,Netherlands,kosher,2025-12-15,2025-12-15,2025-12-21,6,OTA,EUR,416.88,416.88,False,2501.28,True,False,False,False
BK02254,chen william,william.chen487@outlook.com,Italy,italiana,2025-02-03,2025-12-15,2025-12-18,3,OTA,USD,411.37,378.46,False,1135.38,True,False,False,False
BK02255,arjun greco,arjun.greco468@outlook.com,USA,vegana,2025-12-15,2025-12-15,2025-12-18,3,OTA,EUR,494.12,494.12,False,1482.36,True,False,False,False
BK02256,ferrari patricia,patricia.ferrari762@gmail.com,UK,halal,2025-12-15,2025-12-15,2025-12-18,3,OTA,EUR,481.12,481.12,False,1443.36,True,False,False,False
BK02257,alessandro garcia,alessandro.garcia758@gmail.com,UAE,vegetariana,2025-12-15,2025-12-15,2025-12-18,3,OTA,EUR,474.66,474.66,False,1423.98,True,False,False,False
BK02258,jean romano,jean.romano990@outlook.com,UK,pesce,2025-09-23,2025-12-16,2025-12-20,4,OTA,EUR,467.37,467.37,True,0.0,True,False,False,True
BK02259,matteo sharma,matteo.sharma779@icloud.com,Italy,kosher,2024-12-12,2025-12-16,2025-12-22,6,direct,EUR,447.18,447.18,False,2683.08,True,False,False,False
BK02260,bruno nikolai,nikolai.bruno298@icloud.com,Japan,vegetariana,2025-12-16,2025-12-16,2025-12-19,3,direct,USD,487.33,448.34,False,1345.02,True,False,False,False
BK02261,giulia rossi,giulia.rossi119@gmail.com,France,italiana,2025-08-08,2025-12-16,2025-12-18,2,direct,EUR,443.15,443.15,False,886.3,True,False,False,True
BK02262,colombo elena,elena.colombo972@outlook.com,Spain,kosher,2025-12-16,2025-12-16,2025-12-19,3,OTA,EUR,549.82,549.82,False,1649.46,True,False,False,False
BK02263,ingrid kowalski,ingrid.kowalski317@icloud.com,Germany,senza glutine,2025-12-16,2025-12-16,2025-12-20,4,direct,EUR,546.81,546.81,True,0.0,True,False,False,False
BK02264,al-rashid sara,sara.al-rashid359@icloud.com,UK,internazionale,2025-12-16,2025-12-16,2025-12-20,4,OTA,EUR,488.83,488.83,False,1955.32,True,False,False,False
BK02265,amelia watanabe,amelia.watanabe207@icloud.com,USA,vegetariana,2025-12-16,2025-12-16,2025-12-19,3,direct,EUR,444.57,444.57,True,0.0,True,False,False,False
BK02266,lucia moreau,lucia.moreau348@gmail.com,Switzerland,internazionale,2025-12-16,2025-12-16,2025-12-20,4,OTA,EUR,399.18,399.18,False,1596.72,True,False,False,False
BK02267,chiara dubois,chiara.dubois464@yahoo.com,France,vegana,2025-12-17,2025-12-17,2025-12-18,1,OTA,EUR,430.8,430.8,False,430.8,True,False,False,False
BK02268,erik suzuki,erik.suzuki996@outlook.com,Japan,vegetariana,2025-12-17,2025-12-17,2025-12-19,2,OTA,EUR,437.68,437.68,True,0.0,True,False,False,False
BK02269,giorgia novak,giorgia.novak585@yahoo.com,USA,vegetariana,2025-12-17,2025-12-17,2025-12-19,2,OTA,EUR,342.72,342.72,False,685.44,True,False,False,False
BK02270,kim marco,marco.kim841@outlook.com,USA,senza glutine,2025-12-17,2025-12-17,2025-12-23,6,OTA,EUR,435.31,435.31,False,2611.86,True,False,False,False
BK02271,ingrid patel,ingrid.patel30@yahoo.com,Netherlands,italiana,2025-12-17,2025-12-17,2025-12-21,4,direct,EUR,415.93,415.93,False,1663.72,True,False,False,False
BK02272,dubois youssef,youssef.dubois151@yahoo.com,Netherlands,senza glutine,2025-12-17,2025-12-17,2025-12-22,5,OTA,EUR,366.89,366.89,False,1834.45,True,False,False,False
BK02273,moreau thomas,thomas.moreau640@yahoo.com,Netherlands,senza glutine,2025-10-04,2025-12-17,2025-12-20,3,OTA,EUR,516.98,516.98,True,0.0,True,False,False,True
BK02274,astrid popov,astrid.popov482@outlook.com,Italy,italiana,2025-12-17,2025-12-17,2025-12-19,2,direct,EUR,342.82,342.82,False,685.64,True,False,False,False
BK02275,fatima watanabe,fatima.watanabe657@gmail.com,UK,vegana,2025-12-17,2025-12-17,2025-12-20,3,OTA,EUR,440.24,440.24,True,0.0,True,False,True,False
BK02276,chen sara,sara.chen951@gmail.com,UK,pesce,2024-10-27,2025-12-18,2025-12-20,2,direct,EUR,394.07,394.07,False,788.14,True,False,False,False
BK02277,david muller,david.muller225@outlook.com,Germany,kosher,2025-12-18,2025-12-18,2025-12-24,6,direct,USD,377.68,347.47,False,2084.82,True,False,False,False
BK02278,giulia leroy,giulia.leroy311@icloud.com,Italy,senza glutine,2025-09-30,2025-12-18,2025-12-22,4,direct,EUR,421.04,421.04,True,0.0,True,False,False,True
BK02279,al-farsi lucia,lucia.al-farsi400@gmail.com,Spain,kosher,2025-12-18,2025-12-18,2025-12-22,4,direct,EUR,420.27,420.27,True,0.0,True,False,False,False
BK02280,arjun dubois,arjun.dubois712@yahoo.com,Switzerland,kosher,2025-12-05,2025-12-18,2025-12-22,4,direct,EUR,478.37,478.37,True,0.0,True,False,False,True
BK02281,elena lopez,elena.lopez46@outlook.com,Netherlands,italiana,2025-12-19,2025-12-19,2025-12-23,4,direct,EUR,419.18,419.18,False,1676.72,True,False,False,False
BK02282,paolo smith,paolo.smith298@outlook.com,USA,vegetariana,2025-12-19,2025-12-19,2025-12-22,3,direct,USD,435.68,400.83,False,1202.49,True,False,False,False
BK02283,garcia klaus,klaus.garcia559@icloud.com,UK,internazionale,2024-11-16,2025-12-19,2025-12-22,3,OTA,EUR,479.76,479.76,False,1439.28,True,False,False,True
BK02284,bianchi marco,marco.bianchi202@icloud.com,Switzerland,pesce,2025-12-19,2025-12-19,2025-12-21,2,OTA,EUR,464.74,464.74,True,0.0,True,False,False,False
BK02285,anna kobayashi,anna.kobayashi951@icloud.com,Germany,vegana,2025-12-19,2025-12-19,2025-12-21,2,OTA,EUR,446.18,446.18,False,892.36,True,False,False,False
BK02286,moreau patricia,patricia.moreau374@icloud.com,Netherlands,vegana,2025-12-09,2025-12-19,2025-12-21,2,direct,USD,459.71,422.93,False,845.86,True,False,False,True
BK02287,diego garcia,diego.garcia584@icloud.com,Japan,kosher,2025-12-19,2025-12-19,2025-12-21,2,direct,EUR,371.97,371.97,False,743.94,True,False,False,False
BK02288,emma nakamura,emma.nakamura313@outlook.com,Spain,italiana,2025-12-19,2025-12-19,2025-12-21,2,OTA,EUR,381.32,381.32,False,762.64,True,False,False,False
BK02289,federica singh,federica.singh259@gmail.com,Japan,pesce,2025-12-19,2025-12-19,2025-12-25,6,OTA,EUR,468.3,468.3,False,2809.8,True,False,False,False
BK02290,marino pierre,pierre.marino828@outlook.com,UAE,italiana,2024-10-04,2025-12-19,2025-12-20,1,direct,EUR,405.97,405.97,False,405.97,True,False,False,False
BK02291,carlos moreau,carlos.moreau211@icloud.com,Japan,vegetariana,2025-12-19,2025-12-19,2025-12-21,2,direct,EUR,300.09,300.09,False,600.18,True,False,False,False
BK02292,patricia wagner,patricia.wagner458@yahoo.com,Italy,kosher,2025-12-19,2025-12-19,2025-12-21,2,direct,EUR,413.68,413.68,False,827.36,True,False,False,False
BK02293,klaus patel,klaus.patel829@gmail.com,Germany,vegana,2025-12-20,2025-12-20,2025-12-23,3,OTA,EUR,414.06,414.06,False,1242.18,True,False,False,False
BK02294,elena fischer,elena.fischer926@icloud.com,UK,internazionale,2025-12-20,2025-12-20,2025-12-25,5,direct,USD,341.47,314.15,True,0.0,True,False,False,True
BK02295,hassan pierre,pierre.hassan608@gmail.com,USA,senza glutine,2025-10-29,2025-12-20,2025-12-22,2,OTA,EUR,491.89,491.89,False,983.78,True,False,False,True
BK02296,erik martinez,erik.martinez973@gmail.com,UAE,kosher,2025-12-20,2025-12-20,2025-12-25,5,OTA,EUR,414.71,414.71,False,2073.55,True,False,False,False
BK02297,alessandro novak,alessandro.novak591@gmail.com,USA,kosher,2025-12-20,2025-12-20,2025-12-22,2,direct,EUR,353.15,353.15,False,706.3,True,False,False,False
BK02298,elena kim,elena.kim352@gmail.com,Spain,senza glutine,2025-12-20,2025-12-20,2025-12-23,3,direct,EUR,452.77,452.77,False,1358.31,True,False,False,False
BK02299,fischer giorgia,giorgia.fischer448@gmail.com,UAE,italiana,2025-12-20,2025-12-20,2025-12-22,2,direct,EUR,404.64,404.64,False,809.28,True,False,False,False
BK02300,garcia giulia,giulia.garcia784@outlook.com,UAE,pesce,2025-06-22,2025-12-20,2025-12-28,8,OTA,EUR,491.1,491.1,False,3928.8,True,False,False,False
BK02301,federica ivanov,federica.ivanov652@outlook.com,UK,pesce,2025-12-21,2025-12-21,2025-12-23,2,OTA,EUR,408.62,408.62,True,0.0,True,False,False,False
BK02302,singh yuki,yuki.singh267@outlook.com,Netherlands,kosher,2025-12-21,2025-12-21,2025-12-26,5,OTA,EUR,427.25,427.25,False,2136.25,True,False,False,False
BK02303,hans klein,hans.klein677@icloud.com,USA,internazionale,2025-12-21,2025-12-21,2025-12-24,3,OTA,EUR,369.85,369.85,False,1109.55,True,False,False,True
BK02304,camille chen,camille.chen529@yahoo.com,USA,vegetariana,2025-12-21,2025-12-21,2025-12-23,2,OTA,EUR,364.26,364.26,True,0.0,True,False,False,False
BK02305,kumar olga,olga.kumar664@icloud.com,Netherlands,vegana,2025-12-21,2025-12-21,2025-12-24,3,OTA,EUR,376.1,376.1,False,1128.3,True,False,False,False
BK02306,luca novak,luca.novak729@gmail.com,Italy,internazionale,2025-12-21,2025-12-21,2025-12-23,2,direct,EUR,412.19,412.19,False,824.38,True,False,False,False
BK02307,al-farsi nikolai,nikolai.al-farsi354@icloud.com,Netherlands,senza glutine,2025-12-21,2025-12-21,2025-12-24,3,OTA,EUR,376.12,376.12,False,1128.36,True,False,False,False
BK02308,olga schmidt,olga.schmidt197@icloud.com,Netherlands,senza glutine,2025-12-21,2025-12-21,2025-12-26,5,direct,EUR,420.3,420.3,False,2101.5,True,False,False,False
BK02309,bianchi henri,henri.bianchi607@yahoo.com,UAE,internazionale,2025-12-21,2025-12-21,2025-12-25,4,OTA,USD,409.86,377.07,False,1508.28,True,False,False,False
BK02310,fischer hans,hans.fischer143@gmail.com,France,italiana,2025-09-30,2025-12-22,2025-12-31,9,OTA,EUR,421.69,421.69,False,3795.21,True,False,False,True
BK02311,girard laura,laura.girard23@yahoo.com,Italy,internazionale,2025-10-15,2025-12-22,2025-12-27,5,direct,EUR,509.75,509.75,False,2548.75,True,False,False,False
BK02312,alessandro marino,alessandro.marino973@gmail.com,Switzerland,italiana,2025-09-09,2025-12-23,2025-12-29,6,direct,EUR,398.84,398.84,False,2393.04,True,False,False,True
BK02313,al-rashid astrid,astrid.al-rashid226@gmail.com,Netherlands,vegana,2025-12-23,2025-12-23,2025-12-24,1,OTA,EUR,451.78,451.78,False,451.78,True,False,False,False
BK02314,al-farsi sara,sara.al-farsi628@icloud.com,UK,halal,2025-12-23,2025-12-23,2025-12-25,2,OTA,EUR,432.24,432.24,False,864.48,True,False,False,False
BK02315,patricia weber,patricia.weber919@yahoo.com,USA,internazionale,2025-12-23,2025-12-23,2025-12-27,4,OTA,EUR,406.39,406.39,False,1625.56,True,False,False,False
BK02316,ferreira pierre,pierre.ferreira148@outlook.com,Netherlands,vegetariana,2025-12-23,2025-12-23,2025-12-25,2,OTA,EUR,493.95,493.95,False,987.9,True,False,False,False
BK02317,andersen andrea,andrea.andersen91@yahoo.com,USA,italiana,2025-12-23,2025-12-23,2025-12-25,2,direct,EUR,435.81,435.81,False,871.62,True,False,False,True
